step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
20435.0,83,36388.0,391.26881720430106,1.4075763881193495,83,41323.0,0.048466605439920006,83,41323.0
20440.0,79,36720.0,394.83870967741933,0.9680763972484275,79,41562.0,0.05111431725191373,79,41562.0
20445.0,72,37025.0,389.7368421052632,2.0310862983825055,72,41756.0,0.0860964711180012,72,41756.0
20450.0,72,37385.0,373.85,2.8131884260782756,72,41928.0,0.1001028243637458,72,41928.0
20455.0,75,37735.0,389.02061855670104,2.1759561210919443,75,42151.0,0.08543978141347096,75,42151.0
20460.0,80,38124.0,401.30526315789473,1.525019759752262,80,42407.0,0.04584422361142081,80,42407.0
20465.0,85,38541.0,401.46875,1.4595345769368826,85,42694.0,0.05989203439163168,85,42694.0
20470.0,79,38882.0,418.0860215053763,0.782941151104946,79,42943.0,0.02917150100705094,79,42943.0
20475.0,76,39198.0,404.10309278350513,1.7223041433366117,76,43143.0,0.08132521060906003,76,43143.0
20480.0,75,39571.0,407.9484536082474,2.367754560612096,75,43334.0,0.06524170515302734,75,43334.0
20485.0,75,39946.0,399.46,2.973033081056314,75,43612.0,0.11326488669289585,75,43612.0
20490.0,76,40292.0,428.63829787234044,1.7022128428472554,76,43917.0,0.0623550586676825,76,43917.0
20495.0,80,40685.0,432.8191489361702,1.5998403288949572,80,44272.0,0.06185456810605885,80,44272.0
20500.0,82,41095.0,437.1808510638298,1.4074137275466825,82,44625.0,0.04860223125524286,82,44625.0
20505.0,86,41514.0,436.9894736842105,1.1283375958951964,86,44954.0,0.06039558052677334,86,44954.0
20510.0,81,41834.0,440.3578947368421,0.855967689984518,81,45212.0,0.049637713525949465,81,45212.0
20515.0,77,42173.0,430.33673469387753,2.012090634573138,77,45381.0,0.08421159942717202,77,45381.0
20520.0,77,42558.0,434.265306122449,2.369320398312846,77,45539.0,0.06390697915619327,77,45539.0
20525.0,80,42949.0,429.49,2.5944922070658616,80,45734.0,0.07953472853238495,80,45734.0
20530.0,80,43349.0,456.30526315789473,1.9035531471653484,80,45944.0,0.05432035874272503,80,45944.0
20535.0,77,42924.0,447.125,1.6476436489010193,77,45399.0,0.07197997786757906,77,45399.0
20540.0,70,41952.0,456.0,2.008102333884035,70,44287.0,0.08766462413470655,70,44287.0
20545.0,65,41224.0,420.6530612244898,3.0462512754423847,65,42632.0,0.11162250677286076,65,42632.0
20550.0,56,40508.0,435.5698924731183,2.8899828350938903,56,42719.0,0.13673130068379064,56,42719.0
20555.0,53,40216.0,432.4301075268817,2.77968881912688,53,42759.0,0.13194353943779,53,42759.0
20560.0,62,40514.0,422.0208333333333,2.9462541067166286,62,42858.0,0.1105129280668568,62,42858.0
20565.0,63,40587.0,409.969696969697,2.4379461201509995,63,42884.0,0.10205860992182475,63,42884.0
20570.0,69,40846.0,416.7959183673469,2.3355416243197604,69,42875.0,0.09125974359084474,69,42875.0
20575.0,74,41211.0,416.27272727272725,2.1194824842304594,74,42985.0,0.0598132037009184,74,42985.0
20580.0,75,41551.0,428.36082474226805,1.9559850993089376,75,43160.0,0.056596571208685165,75,43160.0
20585.0,75,41917.0,432.1340206185567,2.548980728512091,75,43316.0,0.09771949232004397,75,43316.0
20590.0,75,42292.0,454.752688172043,2.4957267926466318,75,43496.0,0.062488852812222676,75,43496.0
20595.0,71,42408.0,437.1958762886598,2.2921684383982632,71,43037.0,0.08796224990013904,71,43037.0
20600.0,67,42354.0,460.3695652173913,2.3192436355061634,67,42002.0,0.09504773480359971,67,42002.0
20605.0,61,42362.0,445.9157894736842,3.311382206265243,61,40580.0,0.14580286202996665,61,40580.0
20610.0,51,42216.0,469.06666666666666,2.8546146445657326,51,40614.0,0.14320204957890267,51,40614.0
20615.0,55,42385.0,492.8488372093023,2.371567281927173,55,40646.0,0.1165039806386384,55,40646.0
20620.0,65,42692.0,469.14285714285717,2.3749804146487405,65,40763.0,0.1012737994590192,65,40763.0
20625.0,65,42884.0,471.25274725274727,1.5198668017557366,65,40849.0,0.07041265100615615,65,40849.0
20630.0,63,43123.0,453.9263157894737,2.4125779528790554,63,40884.0,0.11712513350736799,63,40884.0
20635.0,68,43455.0,447.9896907216495,2.723994545138225,68,40966.0,0.09805083657902816,68,40966.0
20640.0,73,43814.0,461.2,2.677787461243064,73,41126.0,0.08485024544457236,73,41126.0
20645.0,72,44154.0,485.2087912087912,2.0465744757902207,72,41280.0,0.06700229963807071,72,41280.0
20650.0,76,44525.0,500.2808988764045,1.6174398300858135,76,41457.0,0.06380908469453972,76,41457.0
20655.0,77,44910.0,499.0,1.7113799182460885,77,41652.0,0.05929897158898718,77,41652.0
20660.0,74,45001.0,500.0111111111111,1.4683665916135669,74,41282.0,0.07003049463640561,74,41282.0
20665.0,68,44940.0,499.3333333333333,1.826847011690781,68,40616.0,0.08841091265104037,68,40616.0
20670.0,64,44873.0,472.34736842105264,2.8925724201724146,64,39855.0,0.11431380609065271,64,39855.0
20675.0,53,44766.0,491.9340659340659,2.331779600102652,53,39683.0,0.08903790203007897,53,39683.0
20680.0,52,44791.0,486.85869565217394,2.88675259773318,52,39652.0,0.14505837830635124,52,39652.0
20685.0,55,45041.0,500.4555555555556,2.8973991085812814,55,39631.0,0.10067131954344319,55,39631.0
20690.0,64,45339.0,487.51612903225805,3.174964869300759,64,39713.0,0.13815140266770595,64,39713.0
20695.0,67,45668.0,518.9545454545455,2.5321741490843164,67,39845.0,0.08054283170506836,67,39845.0
20700.0,70,46012.0,516.9887640449438,2.239210603295982,70,39999.0,0.05159901385920805,70,39999.0
20705.0,68,46201.0,519.1123595505618,2.1224251053537606,68,39780.0,0.09372357445950288,68,39780.0
20710.0,61,46280.0,520.0,2.312452730658714,61,39475.0,0.09982434312152327,61,39475.0
20715.0,59,46440.0,521.7977528089888,3.2776969870089183,59,39015.0,0.12486632758992437,59,39015.0
20720.0,52,46607.0,523.6741573033707,2.791322157992761,52,39085.0,0.1204146134162161,52,39085.0
20725.0,58,46826.0,550.8941176470588,2.6004666942883814,58,39155.0,0.11961339280121107,58,39155.0
20730.0,63,47132.0,541.7471264367816,2.895514031712724,63,39271.0,0.11600486087982756,63,39271.0
20735.0,66,47456.0,564.952380952381,2.0104191596655405,66,39405.0,0.05256197714462485,66,39405.0
20740.0,71,47805.0,543.2386363636364,2.333766363000878,71,39564.0,0.11268047843188421,71,39564.0
20745.0,73,48166.0,566.6588235294117,1.379648490258704,73,39735.0,0.05516357299813607,73,39735.0
20750.0,77,48541.0,551.6022727272727,1.4927576402294533,77,39920.0,0.08135610554407699,77,39920.0
20755.0,72,48458.0,556.9885057471264,1.4886851802799244,72,39931.0,0.0720421585086799,72,39931.0
20760.0,64,48457.0,538.4111111111112,2.1765061825823278,64,39791.0,0.09112949321337359,64,39791.0
20765.0,66,48775.0,548.0337078651686,2.874177737251128,66,39658.0,0.11949559368447428,66,39658.0
20770.0,63,49061.0,545.1222222222223,2.114005186409991,63,39772.0,0.08026390743565245,63,39772.0
20775.0,69,49394.0,536.8913043478261,2.7951475869789566,69,39897.0,0.12676267115793666,69,39897.0
20780.0,71,49744.0,540.695652173913,2.692102149473414,71,40057.0,0.09522528636831387,71,40057.0
20785.0,75,50110.0,563.0337078651686,2.0142314349259647,75,40233.0,0.07008470255140847,75,40233.0
20790.0,69,50070.0,575.5172413793103,1.87523258983731,69,40111.0,0.08671027877137175,69,40111.0
20795.0,64,49784.0,585.6941176470589,1.9382245797733353,64,39769.0,0.0797063693156341,64,39769.0
20800.0,59,49811.0,559.6741573033707,3.3065392163215366,59,39272.0,0.11993273863963491,59,39272.0
20805.0,53,49814.0,566.0681818181819,2.8544996342017215,53,39219.0,0.10475757990639671,53,39219.0
20810.0,58,50083.0,569.125,3.0311666584365287,58,39276.0,0.15608140453455163,58,39276.0
20815.0,62,50385.0,572.5568181818181,3.150959572583251,62,39384.0,0.11434404227791864,62,39384.0
20820.0,59,42722.0,502.61176470588236,2.1196321686102335,59,37504.0,0.07264232108603574,59,37504.0
20825.0,60,31095.0,374.6385542168675,2.2374180051810666,60,33646.0,0.10503994168042544,60,33646.0
20830.0,52,18140.0,221.21951219512195,2.8075706924909736,52,27816.0,0.08954970711599529,52,27816.0
20835.0,44,9089.0,106.92941176470588,3.0431780306413314,44,27907.0,0.14718671643611048,44,27907.0
20840.0,42,1372.0,17.15,3.113544281927546,42,27964.0,0.13542385236345905,42,27964.0
20845.0,51,1615.0,18.352272727272727,3.524660060819288,51,28076.0,0.16602680716641235,51,28076.0
20850.0,58,1889.0,20.988888888888887,2.5775348150883794,58,28220.0,0.1155122321895539,58,28220.0
20855.0,68,2205.0,24.23076923076923,1.6174833171813916,68,28408.0,0.05227060031041399,68,28408.0
20860.0,78,2574.0,27.677419354838708,1.476968691042758,78,28649.0,0.06183207144940109,78,28649.0
20865.0,84,2979.0,32.03225806451613,1.2117293892074825,84,28925.0,0.04076177756480464,84,28925.0
20870.0,84,3399.0,36.159574468085104,1.373351012617103,84,29215.0,0.06185065810305122,84,29215.0
20875.0,78,3189.0,33.21875,1.1297377402706557,78,29239.0,0.053926719639346456,78,29239.0
20880.0,74,2755.0,29.30851063829787,1.5328331741554386,74,29055.0,0.05899605611448689,74,29055.0
20885.0,68,2823.0,27.14423076923077,2.714357640229767,68,28724.0,0.1096434836793144,68,28724.0
20890.0,65,3083.0,30.83,2.2490692966333974,65,28908.0,0.09376493454239833,65,28908.0
20895.0,70,3414.0,33.801980198019805,2.295422982067188,70,29082.0,0.0979207763150052,70,29082.0
20900.0,78,3788.0,38.6530612244898,2.1936343000949283,78,29317.0,0.045404096833876514,78,29317.0
20905.0,82,4192.0,42.775510204081634,2.204673391092915,82,29591.0,0.07355712598257609,82,29591.0
20910.0,82,4602.0,48.95744680851064,1.5726715082810154,82,29871.0,0.053616717869410774,82,29871.0
20915.0,78,4876.0,51.32631578947368,1.2439702696693906,78,29956.0,0.056118451120510913,78,29956.0
20920.0,72,5057.0,51.60204081632653,2.13902806662252,72,29894.0,0.10795817026165919,72,29894.0
20925.0,70,5353.0,52.48039215686274,2.511485505667864,70,29812.0,0.08200344511124842,70,29812.0
20930.0,72,5667.0,56.10891089108911,2.2879674483216625,72,30024.0,0.09665869734682181,72,30024.0
20935.0,76,6027.0,60.878787878787875,2.15879013271021,76,30231.0,0.08385834456226916,76,30231.0
20940.0,79,6418.0,66.85416666666667,2.1315156155800192,79,30487.0,0.04367921131827836,79,30487.0
20945.0,80,6818.0,69.57142857142857,2.361097316944526,80,30757.0,0.09128365246539111,80,30757.0
20950.0,80,7218.0,77.61290322580645,1.656769242815313,80,31027.0,0.05047636771613683,80,31027.0
20955.0,83,7625.0,77.02020202020202,2.0151066442925205,83,31304.0,0.09360431920287411,83,31304.0
20960.0,84,8041.0,84.6421052631579,1.2012990530850691,84,31590.0,0.046386413350726366,84,31590.0
20965.0,81,8266.0,85.21649484536083,1.3268714933926833,81,31756.0,0.09234307882282404,81,31756.0
20970.0,74,8419.0,86.79381443298969,1.8109930776911298,74,31807.0,0.08226399691251148,74,31807.0
20975.0,75,8792.0,88.8080808080808,2.600837353189706,75,31852.0,0.0856522856014251,75,31852.0
20980.0,78,9174.0,93.61224489795919,2.365138052814325,78,32056.0,0.07171695353190682,78,32056.0
20985.0,73,9490.0,97.83505154639175,1.9496400029666847,73,32281.0,0.06072685211234044,73,32281.0
20990.0,71,9834.0,99.33333333333333,2.7040091175894907,71,32468.0,0.11310556288477495,71,32468.0
20995.0,75,10202.0,107.38947368421053,2.5736389298609015,75,32694.0,0.08675877094490847,75,32694.0
21000.0,69,9421.0,99.16842105263157,2.141382152093443,69,32414.0,0.05832297289486075,69,32414.0
21005.0,65,7979.0,91.71264367816092,1.8101312436853318,65,31639.0,0.07958152675160826,65,31639.0
21010.0,60,7150.0,78.57142857142857,3.1089470976600992,60,30449.0,0.11300954058771212,60,30449.0
21015.0,50,6554.0,75.33333333333333,2.5155126776518673,50,30563.0,0.12184832545168443,50,30563.0
21020.0,51,6633.0,76.24137931034483,3.1979708988770046,51,30642.0,0.16229230639532966,51,30642.0
21025.0,57,6903.0,76.7,3.094441983602104,57,30772.0,0.11167171649508323,57,30772.0
21030.0,66,7221.0,77.64516129032258,2.9178148476597086,66,30960.0,0.09896675569718912,66,30960.0
21035.0,71,7565.0,87.96511627906976,1.3059825055411614,71,31174.0,0.05073519683748785,71,31174.0
21040.0,76,7937.0,89.17977528089888,1.6129088527416897,76,31416.0,0.06861655979169466,76,31416.0
21045.0,78,8326.0,94.61363636363636,1.2369353426035365,78,31675.0,0.05078911974927269,78,31675.0
21050.0,75,8436.0,93.73333333333333,1.357841440170721,75,31819.0,0.08218566406556463,75,31819.0
21055.0,71,8699.0,96.65555555555555,2.026685878721322,71,31882.0,0.08533049027258871,71,31882.0
21060.0,72,9056.0,97.3763440860215,2.341334456407896,72,32015.0,0.06267060091730356,72,32015.0
21065.0,71,9376.0,99.74468085106383,2.1795715118917576,71,32227.0,0.08195391544526595,71,32227.0
21070.0,73,9730.0,103.51063829787235,2.3507350422928943,73,32434.0,0.08771081540472737,73,32434.0
21075.0,74,10098.0,109.76086956521739,2.3809142503684533,74,32667.0,0.06974183572021288,74,32667.0
21080.0,75,10473.0,113.83695652173913,2.407744185677999,75,32912.0,0.06969120081313766,75,32912.0
21085.0,76,10850.0,123.29545454545455,1.761047678291932,76,33159.0,0.0704468308654673,76,33159.0
21090.0,72,9713.0,111.64367816091954,1.0694845858420248,72,31432.0,0.06974891147822641,72,31432.0
21095.0,66,7812.0,89.79310344827586,1.9415813544993017,66,27728.0,0.08694102823124626,66,27728.0
21100.0,60,5894.0,62.04210526315789,3.120928775421344,60,22074.0,0.12176386750809244,60,22074.0
21105.0,53,3910.0,42.967032967032964,2.7881732823148946,53,22256.0,0.12587121979640195,53,22256.0
21110.0,52,2930.0,31.847826086956523,3.140659214400995,52,22405.0,0.15444642392377567,52,22405.0
21115.0,59,3213.0,34.54838709677419,3.1733220592476954,59,22613.0,0.11781491090313137,59,22613.0
21120.0,67,3531.0,36.402061855670105,2.5613638311771276,67,22861.0,0.07776790797778847,67,22861.0
21125.0,74,3889.0,41.81720430107527,1.5237320809289356,74,23149.0,0.07043330584425397,74,23149.0
21130.0,80,4278.0,43.6530612244898,1.5564359069155163,80,23469.0,0.0652161119490619,80,23469.0
21135.0,87,4708.0,47.55555555555556,1.5370303809844592,87,23829.0,0.06831664676196594,87,23829.0
21140.0,89,5149.0,50.48039215686274,1.4490625199772011,89,24200.0,0.0508324954845767,89,24200.0
21145.0,85,4827.0,47.3235294117647,1.6071747438444848,85,23920.0,0.066105749619727,85,23920.0
21150.0,76,4107.0,40.26470588235294,2.25570987558448,76,23020.0,0.09204185125631678,76,23020.0
21155.0,73,3371.0,33.37623762376238,2.4654735452904055,73,21713.0,0.08182048403253087,73,21713.0
21160.0,63,2916.0,28.871287128712872,2.7674893376326746,63,21962.0,0.13458561722542922,63,21962.0
21165.0,64,2838.0,28.959183673469386,2.4163545355495506,64,22192.0,0.0962708641540004,64,22192.0
21170.0,71,3182.0,31.19607843137255,2.520726047346744,71,22466.0,0.1267530230384009,71,22466.0
21175.0,72,3473.0,34.049019607843135,1.4726403033203816,72,22277.0,0.07761527836104383,72,22277.0
21180.0,73,3746.0,36.72549019607843,1.7034088663752136,73,21680.0,0.07718355832377118,73,21680.0
21185.0,73,4058.0,37.925233644859816,2.5660777664340566,73,20847.0,0.09202918013712665,73,20847.0
21190.0,68,4310.0,41.84466019417476,1.8668696096287456,68,21102.0,0.06334095784239624,68,21102.0
21195.0,70,4631.0,44.96116504854369,2.407763475987668,70,21338.0,0.11331642500744823,70,21338.0
21200.0,78,5003.0,49.049019607843135,2.1628934524331087,78,21625.0,0.058744390246436684,78,21625.0
21205.0,82,5407.0,50.532710280373834,2.544027931491961,82,21959.0,0.0818274521180495,82,21959.0
21210.0,85,5827.0,57.693069306930695,1.3707732786433724,85,22309.0,0.05703975085608553,85,22309.0
21215.0,90,6271.0,61.48039215686274,1.2738750870812772,90,22683.0,0.04027000011508881,90,22683.0
21220.0,92,6730.0,65.98039215686275,1.1727469246495819,92,23072.0,0.040480663464746824,92,23072.0
21225.0,94,7198.0,69.88349514563107,1.1121823495114531,94,23470.0,0.03733159299249108,94,23470.0
21230.0,94,7668.0,74.44660194174757,1.0884499724726733,94,23870.0,0.054191870008402254,94,23870.0
21235.0,89,7871.0,74.96190476190476,0.8498838659447299,89,23882.0,0.045135341832780625,89,23882.0
21240.0,85,7944.0,76.38461538461539,1.494042025869315,85,23666.0,0.05999752968476649,85,23666.0
21245.0,81,8105.0,71.09649122807018,2.4669757924773537,81,23259.0,0.08858569047201482,81,23259.0
21250.0,77,8304.0,76.18348623853211,1.9050260352055557,77,23567.0,0.07936304486965082,77,23567.0
21255.0,79,8678.0,78.89090909090909,1.9503239618509207,79,23850.0,0.08385476983125258,79,23850.0
21260.0,87,9096.0,84.22222222222223,2.0174340491159843,87,24189.0,0.055526876853368906,87,24189.0
21265.0,90,9540.0,86.72727272727273,1.8486279510662806,90,24563.0,0.035377253358566944,90,24563.0
21270.0,94,10004.0,95.27619047619048,1.2793677818996803,94,24957.0,0.03556133083908923,94,24957.0
21275.0,94,10474.0,100.71153846153847,1.2261789218741868,94,25357.0,0.05270052075422248,94,25357.0
21280.0,88,9708.0,91.58490566037736,1.5656695928496163,88,25320.0,0.076259099628658,88,25320.0
21285.0,81,8500.0,77.98165137614679,1.7533112276109963,81,24687.0,0.06379845948378846,81,24687.0
21290.0,78,7883.0,73.67289719626169,2.322134874406981,78,24162.0,0.07458067049634494,78,24162.0
21295.0,66,7640.0,71.40186915887851,2.1917920992252524,66,24430.0,0.09647133456934423,66,24430.0
21300.0,68,7784.0,75.57281553398059,2.3898808814353973,68,24668.0,0.10323916550271714,68,24668.0
21305.0,73,8138.0,76.05607476635514,2.5853212428641044,73,24952.0,0.1172486823164636,73,24952.0
21310.0,79,8521.0,81.15238095238095,1.8119336499430998,79,25265.0,0.05851719235325761,79,25265.0
21315.0,86,8937.0,81.24545454545455,1.9256116766536262,86,25611.0,0.09229951151094232,86,25611.0
21320.0,93,9387.0,87.72897196261682,1.1874114800095295,93,25992.0,0.04370937130350002,93,25992.0
21325.0,98,9873.0,88.94594594594595,1.4220443577809254,98,26408.0,0.05329490079879172,98,26408.0
21330.0,100,10367.0,95.99074074074075,1.0071889745111375,100,26832.0,0.03688269954150935,100,26832.0
21335.0,100,10867.0,100.62037037037037,0.9827136206880108,100,27262.0,0.03801844560030531,100,27262.0
21340.0,97,11106.0,100.96363636363637,0.8760031108179931,97,27293.0,0.03892982906227503,97,27293.0
21345.0,88,11171.0,100.63963963963964,1.6313024576546533,88,26967.0,0.07064254637575981,88,26967.0
21350.0,83,11297.0,97.38793103448276,2.525710226569496,83,26414.0,0.1005595801616733,83,26414.0
21355.0,72,11289.0,98.16521739130435,2.136590333729217,72,26703.0,0.09439756831679277,72,26703.0
21360.0,76,11565.0,103.25892857142857,2.3798586653248868,76,26984.0,0.09792218521586042,76,26984.0
21365.0,83,11964.0,107.78378378378379,2.0108298774411266,83,27315.0,0.06505535792859932,83,27315.0
21370.0,89,12396.0,112.69090909090909,1.5280549006950073,89,27677.0,0.04779336541772122,89,27677.0
21375.0,95,12858.0,117.96330275229357,1.154809926102837,95,28069.0,0.045247729931744654,95,28069.0
21380.0,100,13350.0,121.36363636363636,1.1801121745943939,100,28491.0,0.03532628984436675,100,28491.0
21385.0,100,13850.0,123.66071428571429,1.2804879186196523,100,28921.0,0.06111031202336134,100,28921.0
21390.0,96,14146.0,125.1858407079646,0.7990965591066449,96,29018.0,0.044504785504137924,96,29018.0
21395.0,92,14317.0,126.69911504424779,1.4834313488705515,92,28838.0,0.055424894361337206,92,28838.0
21400.0,89,14535.0,123.17796610169492,2.1102984183697653,89,28516.0,0.06767841474466071,89,28516.0
21405.0,76,14671.0,128.69298245614036,1.976093160192593,76,28834.0,0.08175348833857769,76,28834.0
